3.500000	 10.500000	 71.171875	 145.640000	 0.837575	 0.279463 
4.500000	 9.000000	 72.578125	 144.960000	 0.841093	 0.268738 
5.500000	 7.500000	 74.843750	 143.850000	 0.851988	 0.252714 
6.500000	 6.500000	 77.500000	 142.620000	 0.864070	 0.235688 
7.500000	 5.500000	 81.875000	 140.660000	 0.891127	 0.211173 
